Average of Maximum temperature (Degree C),Column Labels,,,,,,,,,,,,,
Row Labels,10,11,12,01,02,03,04,05,06,07,08,09,(blank),Grand Total
1986,19.8483871,25.82,29.04333333,33.49677419,28.20357143,26.83870968,23,18.32258065,15.92413793,14.02903226,14.71612903,18.05666667,,22.24214876
1987,22.10322581,24.73448276,30.43333333,30.54516129,31.425,27.81333333,24,18.02903226,17.00344828,15.41612903,16.55666667,20.23,,23.13944444
1988,21.35806452,24.86896552,29.20740741,31.09677419,33.01034483,29.57586207,25.80740741,19.02258065,16.75666667,15.24333333,16.11290323,18.28333333,,23.22647887
1989,19.23225806,27.3,28.88064516,30.38333333,31.1,28.82580645,23.49333333,19.65333333,16.06666667,14.56333333,15.525,18.53103448,,23.03284884
1990,20.40645161,25.96333333,29.33,29.54193548,29.66785714,27.79333333,22.61428571,19.07333333,15.64482759,14.39032258,14.80967742,19.15517241,,22.3226257
1991,23.95483871,24.34333333,30.71,32.68387097,31.24642857,28.37419355,25.19,19.50967742,16.27333333,15.50967742,16.32666667,18.57931034,,23.5359116
1992,21.68709677,23.67586207,29.39032258,32.7,29.40344828,27.2516129,23.5862069,18.38064516,16.38,16.62258065,15.47741935,16.22666667,,22.55027473
1993,20.46129032,27.09,30.4,33.75806452,30.02142857,27.66842105,23.73793103,18.62333333,15.35666667,15.04333333,16.2516129,18.54,,22.918
1994,22.99354839,28.00666667,31.79333333,32.28064516,29.53928571,31.86333333,26.98965517,21.57419355,17.03333333,16.49354839,17.69032258,19.7,,24.6367688
1995,23.16451613,25.73103448,28.05806452,32.63548387,32.03214286,30.18387097,24.10344828,19.26129032,15.70714286,16.01333333,17.53,18.97333333,,23.64846797
1996,22.98709677,27.28571429,28.66774194,31.91612903,35.26296296,28.00645161,25.22,22.27741935,17.38,15.99032258,16.86774194,18.72068966,,24.11385042
1997,23.00967742,25.92333333,32.35,33.99,32.87777778,27.65172414,24.92,18.60322581,17.88,16.5516129,16.22903226,19.09655172,,23.95961003
1998,21.82580645,26.35333333,29.48076923,33.81666667,33.38214286,29.67333333,22.76666667,21.71612903,16.12666667,14.83,17.77,17.64,,23.65252809
1999,21.04333333,27.59,30.65357143,31.96451613,33.36785714,27.58709677,26.92068966,20.23870968,17.43666667,16.64666667,16.56129032,18.58,,23.95292479
2000,23.98064516,27.14,32.01034483,29.19677419,30.97586207,27.5,24.21428571,20.16451613,17.62413793,15.57931034,15.77741935,19.83333333,,23.65431755
2001,20.88387097,26.51034483,26.36363636,33.24827586,29.78214286,28.22857143,26.32333333,19.75806452,17.98,16.5483871,16.79354839,18.62,,23.19571429
2002,22.38387097,28.76333333,31.09655172,31.56071429,30.11428571,30.01071429,24.34827586,21.50322581,17.07,16.82,16.9,19.21333333,,24.00734463
2003,21.2483871,27.73666667,30.45806452,32.49032258,31.45714286,30.07096774,23.46666667,21.11612903,16.79,15.65483871,15.77096774,17.79,,23.63123288
2004,22.23225806,26.00333333,32.42258065,31.85806452,32.63793103,28.44516129,25.59666667,19.18387097,17.3,15.00322581,15.03225806,17.95,,23.61065574
2005,19.51935484,25.55,26.3483871,32.54516129,31.65714286,30.58928571,23.36,19.78571429,15.47,16.07096774,15.86129032,17.02,,22.78721591
2006,23.84193548,28.95333333,31.82903226,29.0483871,31.925,29.67741935,21.70666667,20.49354839,17.90333333,16.51612903,18.3,18.83,,24.04547945
2007,21.5516129,29.51333333,28.06451613,30.93870968,31.96428571,29.30322581,24.74,18.6516129,16.65,16.75806452,16.68387097,18.28666667,,23.53753425
2008,23.0516129,24.44,29.63225806,33.3,31.60689655,29.12580645,22.10666667,20.25806452,16.66,15.03870968,16.14193548,18.52666667,,23.31038251
2009,22.76451613,27.91,32.48709677,33.50322581,31.525,28.36451613,26.50333333,21.8,16.52666667,14.77142857,16.57096774,16.49333333,,24.14875346
2010,23.77142857,29.30666667,29.73870968,34.55666667,33.93214286,29.896,24.94074074,20.45483871,16.86666667,15.61612903,16.76451613,19.84482759,,24.48347578
2011,21.84516129,25.09666667,29.13548387,32.98709677,32.16428571,30.99032258,25.62666667,20.91612903,17,15.32580645,17.39032258,17.85333333,,23.81972603
2012,23.47741935,25.93333333,31.8,31.97419355,30.65517241,29.78387097,25.08666667,20.23225806,16.79333333,16.03225806,17.26774194,18.61666667,,23.96038251
2013,22.65806452,28.54333333,31.44516129,32.30645161,33.80357143,26.39677419,26.78,19.09032258,16.89,15.92580645,17.67741935,17.98333333,,24.06273973
2014,23.8516129,27.11666667,30,33.36129032,32.17857143,29.66129032,25.13333333,19.01612903,16.72666667,16.03333333,18.09354839,19.77,,24.3622905
2015,27.00322581,29.45666667,30.53225806,33.81290323,33.99285714,28.45806452,22.83333333,18.67096774,18.35333333,16.01290323,16.90322581,20.10666667,,24.62328767
2016,20.41935484,28.46666667,29.37096774,31.13225806,31.80344828,28.36129032,22.52333333,18.41290323,15.66666667,14.79354839,14.97741935,15.94333333,,22.62786885
2017,21.71290323,28.65,30.27096774,32.59677419,28.66785714,26.5,25.06666667,20.6,18.57666667,15.40645161,15.97419355,18.35,,23.49835616
2018,22.49677419,25.73666667,31.06451613,31.1483871,30.35714286,28.75483871,24.66,21.54516129,16.64333333,16.54193548,15.84516129,18.59,,23.58410959
2019,23.57096774,29.12,34.71935484,31.93548387,32.5,29.16451613,24.38,20.25483871,17.45666667,16.37419355,17.33548387,20.75333333,,24.75424658
2020,24.15806452,24.89666667,31.72903226,32.18709677,31.4862069,28.53548387,25.45666667,19.78064516,18.35333333,16.52580645,16.68709677,19.23,,24.06803279
2021,19.92333333,25.83,31.58064516,32.42258065,29.67857143,26.25555556,24.89666667,19.24516129,16.03666667,15.43870968,16.74482759,18.41666667,,22.83911765
2022,20.2483871,25.27333333,29.94482759,33.78064516,33.88571429,28.23870968,23.82333333,20.09354839,16.72333333,15.83870968,15.89677419,18.74,,23.44628099
2023,25.63870968,30.56333333,30.99677419,32.99032258,32.35357143,29.17096774,20.82333333,19.40666667,14.81666667,15.88064516,17.83548387,20.96666667,,24.26126374
2024,,,,33.41612903,34.32413793,28.94666667,26.37083333,,,,,,,30.9877193
(blank),,,,,,,,,,,,,,
Grand Total,21.56568393,26.16717599,29.78720127,31.84481667,31.26201214,28.3791959,23.83626645,19.21103706,16.23121562,15.30282516,16.18088628,18.28777808,,23.14569327
